antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"ph_category=Neutral_Soil, water_eff_category=High_Water_Eff, moisture_category=Dry_Soil, fertilizer_type=Inorganic",yield_level=High_Yield,0.082,0.34,0.054,0.6585365853658536,1.9368723098995693,1.0,0.026119999999999997,1.9328571428571422,0.5269103526184136,0.1467391304347826,0.48263118994826304,0.40868005738880914
"water_eff_category=High_Water_Eff, temp_category=Moderate_Temp, ndvi_category=Medium_NDVI",yield_level=High_Yield,0.082,0.34,0.054,0.6585365853658536,1.9368723098995693,1.0,0.026119999999999997,1.9328571428571422,0.5269103526184136,0.1467391304347826,0.48263118994826304,0.40868005738880914
"temp_category=Moderate_Temp, moisture_category=Dry_Soil, ndvi_category=Medium_NDVI, water_eff_category=Medium_Water_Eff","sowing_season=Winter, yield_level=High_Yield",0.078,0.212,0.032,0.41025641025641024,1.9351717464925011,1.0,0.015464000000000002,1.3361739130434782,0.5241323210412148,0.12403100775193798,0.25159442925940384,0.28059990324141265
"water_eff_category=High_Water_Eff, ndvi_category=Medium_NDVI","sowing_season=Winter, yield_level=High_Yield",0.156,0.212,0.064,0.41025641025641024,1.9351717464925011,1.0,0.030928000000000004,1.3361739130434782,0.5725710900473934,0.2105263157894737,0.25159442925940384,0.35607160135462024
"water_eff_category=High_Water_Eff, irrigation_type=Sprinkler","moisture_category=Dry_Soil, yield_level=High_Yield",0.074,0.294,0.042,0.5675675675675677,1.9305019305019309,1.0,0.020244000000000005,1.6326250000000002,0.5205183585313176,0.12883435582822086,0.38748947247530835,0.3552123552123553
"ph_category=Neutral_Soil, water_eff_category=High_Water_Eff, irrigation_type=Sprinkler",yield_level=High_Yield,0.064,0.34,0.042,0.65625,1.9301470588235292,1.0,0.02024,1.9199999999999997,0.5148555148555148,0.11602209944751381,0.4791666666666667,0.38988970588235294
"ndvi_category=High_NDVI, rainfall_category=Moderate_Rain, water_eff_category=High_Water_Eff","moisture_category=Dry_Soil, yield_level=High_Yield",0.06,0.294,0.034,0.5666666666666668,1.9274376417233565,1.0,0.016360000000000003,1.6292307692307695,0.5118898623279099,0.10625000000000002,0.38621340887629857,0.34115646258503407
"ph_category=Neutral_Soil, sowing_season=Winter, fertilizer_type=Inorganic, moisture_category=Dry_Soil, water_eff_category=High_Water_Eff",yield_level=High_Yield,0.058,0.34,0.038,0.6551724137931034,1.9269776876267746,1.0,0.018279999999999998,1.9139999999999997,0.5106715834171416,0.10555555555555554,0.477533960292581,0.3834685598377282
"ph_category=Neutral_Soil, water_eff_category=High_Water_Eff, moisture_category=Dry_Soil, irrigation_type=Sprinkler",yield_level=High_Yield,0.058,0.34,0.038,0.6551724137931034,1.9269776876267746,1.0,0.018279999999999998,1.9139999999999997,0.5106715834171416,0.10555555555555554,0.477533960292581,0.3834685598377282
"sowing_season=Spring, water_eff_category=High_Water_Eff, rainfall_category=Moderate_Rain",yield_level=High_Yield,0.058,0.34,0.038,0.6551724137931034,1.9269776876267746,1.0,0.018279999999999998,1.9139999999999997,0.5106715834171416,0.10555555555555554,0.477533960292581,0.3834685598377282
"ndvi_category=High_NDVI, rainfall_category=Moderate_Rain, moisture_category=Dry_Soil, water_eff_category=High_Water_Eff",yield_level=High_Yield,0.052,0.34,0.034,0.653846153846154,1.9230769230769234,1.0,0.01632,1.9066666666666672,0.5063291139240506,0.09497206703910616,0.47552447552447574,0.37692307692307697
"sowing_season=Spring, ph_category=Neutral_Soil, water_eff_category=High_Water_Eff, rainfall_category=Moderate_Rain",yield_level=High_Yield,0.052,0.34,0.034,0.653846153846154,1.9230769230769234,1.0,0.01632,1.9066666666666672,0.5063291139240506,0.09497206703910616,0.47552447552447574,0.37692307692307697
"water_eff_category=High_Water_Eff, temp_category=Moderate_Temp, ndvi_category=Medium_NDVI","ph_category=Neutral_Soil, yield_level=High_Yield",0.082,0.254,0.04,0.4878048780487805,1.9204916458613404,1.0,0.019171999999999998,1.4564761904761905,0.5221132897603485,0.13513513513513511,0.31341136467664943,0.32264259650470517
"water_eff_category=High_Water_Eff, sowing_season=Winter, fertilizer_type=Inorganic","moisture_category=Dry_Soil, yield_level=High_Yield",0.078,0.294,0.044,0.5641025641025641,1.9187162044304902,1.0,0.021068,1.6196470588235292,0.5193255768093078,0.13414634146341461,0.38258153555603985,0.35688121402407114
"ph_category=Neutral_Soil, rainfall_category=Moderate_Rain, ndvi_category=Medium_NDVI, moisture_category=Dry_Soil, water_eff_category=Medium_Water_Eff, temp_category=Moderate_Temp",yield_level=High_Yield,0.046,0.34,0.03,0.6521739130434783,1.918158567774936,1.0,0.014359999999999998,1.8974999999999997,0.5017470300489169,0.08426966292134831,0.47299077733860345,0.3702046035805627
"ph_category=Neutral_Soil, rainfall_category=Moderate_Rain, ndvi_category=High_NDVI, moisture_category=Dry_Soil, water_eff_category=High_Water_Eff",yield_level=High_Yield,0.046,0.34,0.03,0.6521739130434783,1.918158567774936,1.0,0.014359999999999998,1.8974999999999997,0.5017470300489169,0.08426966292134831,0.47299077733860345,0.3702046035805627
"region=East Africa, ph_category=Neutral_Soil, water_eff_category=High_Water_Eff, moisture_category=Dry_Soil",yield_level=High_Yield,0.046,0.34,0.03,0.6521739130434783,1.918158567774936,1.0,0.014359999999999998,1.8974999999999997,0.5017470300489169,0.08426966292134831,0.47299077733860345,0.3702046035805627
"ndvi_category=Medium_NDVI, water_eff_category=Medium_Water_Eff","rainfall_category=Moderate_Rain, yield_level=High_Yield",0.154,0.258,0.076,0.4935064935064935,1.9128158663042383,1.0,0.036267999999999995,1.464974358974359,0.5640786363070798,0.22619047619047616,0.31739419610039554,0.3940400684586731
"rainfall_category=Low_Rain, ph_category=Neutral_Soil, ndvi_category=Medium_NDVI","sowing_season=Winter, yield_level=High_Yield",0.074,0.212,0.03,0.40540540540540543,1.9122896481387048,1.0,0.014312000000000002,1.3252727272727276,0.5151907847372211,0.1171875,0.245438331732748,0.2734574196838348
"water_eff_category=High_Water_Eff, temp_category=Moderate_Temp, ndvi_category=Medium_NDVI","moisture_category=Dry_Soil, yield_level=High_Yield",0.082,0.294,0.046,0.5609756097560975,1.9080803052928488,1.0,0.021892,1.6081111111111108,0.5184237946386283,0.13939393939393938,0.37815242175084635,0.3587190973950556
"water_eff_category=High_Water_Eff, moisture_category=Dry_Soil, sowing_season=Winter, temp_category=Moderate_Temp",yield_level=High_Yield,0.108,0.34,0.07,0.6481481481481483,1.9063180827886712,1.0,0.033280000000000004,1.875789473684211,0.5329916720051249,0.1851851851851852,0.4668911335578004,0.4270152505446624
"region=East Africa, water_eff_category=High_Water_Eff",yield_level=High_Yield,0.068,0.34,0.044,0.6470588235294117,1.9031141868512107,1.0,0.020879999999999996,1.8699999999999994,0.5091689426453374,0.12087912087912085,0.46524064171122986,0.388235294117647
"sowing_season=Winter, ndvi_category=Medium_NDVI, water_eff_category=Medium_Water_Eff","rainfall_category=Moderate_Rain, yield_level=High_Yield",0.11,0.258,0.054,0.4909090909090909,1.9027484143763214,1.0,0.025619999999999997,1.4575000000000002,0.533083645443196,0.17197452229299362,0.313893653516295,0.3501057082452431
"ph_category=Neutral_Soil, water_eff_category=High_Water_Eff, rainfall_category=Moderate_Rain","sowing_season=Winter, yield_level=High_Yield",0.124,0.212,0.05,0.40322580645161293,1.9020085209981743,1.0,0.023712000000000004,1.3204324324324326,0.5413698630136986,0.17482517482517484,0.24267234321270675,0.31953743152769326
"water_eff_category=Medium_Water_Eff, fertilizer_type=Mixed","rainfall_category=Moderate_Rain, moisture_category=Dry_Soil, yield_level=High_Yield",0.09,0.222,0.038,0.4222222222222222,1.901901901901902,1.0,0.018019999999999998,1.3465384615384617,0.5211104684788894,0.1386861313868613,0.25735504141673804,0.2966966966966967
"ph_category=Neutral_Soil, water_eff_category=High_Water_Eff, temp_category=Moderate_Temp, ndvi_category=Medium_NDVI",yield_level=High_Yield,0.062,0.34,0.04,0.6451612903225806,1.8975332068311193,1.0,0.01892,1.8599999999999997,0.5042643923240938,0.11049723756906077,0.46236559139784944,0.38140417457305503
"ph_category=Neutral_Soil, temp_category=Moderate_Temp, sowing_season=Winter, water_eff_category=Medium_Water_Eff","rainfall_category=Moderate_Rain, moisture_category=Dry_Soil, yield_level=High_Yield",0.076,0.222,0.032,0.4210526315789474,1.896633475580844,1.0,0.015128000000000003,1.3438181818181818,0.5116341991341992,0.12030075187969924,0.2558517115410635,0.2825983878615458
"ph_category=Neutral_Soil, ndvi_category=Medium_NDVI, moisture_category=Dry_Soil, water_eff_category=High_Water_Eff, temp_category=Moderate_Temp",yield_level=High_Yield,0.056,0.34,0.036,0.6428571428571428,1.8907563025210081,1.0,0.016959999999999996,1.8479999999999994,0.4990583804143126,0.09999999999999998,0.4588744588744588,0.3743697478991596
"water_eff_category=High_Water_Eff, fertilizer_type=Inorganic",yield_level=High_Yield,0.112,0.34,0.072,0.6428571428571428,1.8907563025210081,1.0,0.03391999999999999,1.8479999999999994,0.5305305305305305,0.1894736842105263,0.4588744588744588,0.4273109243697478
"crop_type=Rice, water_eff_category=High_Water_Eff","moisture_category=Dry_Soil, yield_level=High_Yield",0.054,0.294,0.03,0.5555555555555556,1.889644746787604,1.0,0.014124000000000001,1.5885,0.4976744186046512,0.09433962264150944,0.3704752911551779,0.3287981859410431
"ph_category=Neutral_Soil, ndvi_category=High_NDVI, rainfall_category=Moderate_Rain, water_eff_category=High_Water_Eff","moisture_category=Dry_Soil, yield_level=High_Yield",0.054,0.294,0.03,0.5555555555555556,1.889644746787604,1.0,0.014124000000000001,1.5885,0.4976744186046512,0.09433962264150944,0.3704752911551779,0.3287981859410431
"water_eff_category=High_Water_Eff, sowing_season=Winter, fertilizer_type=Inorganic",yield_level=High_Yield,0.078,0.34,0.05,0.6410256410256411,1.885369532428356,1.0,0.02348,1.8385714285714285,0.5093275488069414,0.1358695652173913,0.4560994560994562,0.39404223227752644
"water_eff_category=High_Water_Eff, fertilizer_type=Inorganic","moisture_category=Dry_Soil, yield_level=High_Yield",0.112,0.294,0.062,0.5535714285714286,1.882896015549077,1.0,0.029072,1.58144,0.5280441732054635,0.1802325581395349,0.3676649129906921,0.3822278911564626
"ph_category=Neutral_Soil, rainfall_category=Moderate_Rain, ndvi_category=Medium_NDVI, water_eff_category=Medium_Water_Eff, temp_category=Moderate_Temp",yield_level=High_Yield,0.05,0.34,0.032,0.64,1.8823529411764706,1.0,0.015,1.8333333333333333,0.4934210526315789,0.0893854748603352,0.4545454545454546,0.36705882352941177
"ph_category=Neutral_Soil, water_eff_category=High_Water_Eff, temp_category=Moderate_Temp",yield_level=High_Yield,0.15,0.34,0.096,0.64,1.8823529411764706,1.0,0.045,1.8333333333333333,0.551470588235294,0.24365482233502536,0.4545454545454546,0.4611764705882353
"water_eff_category=High_Water_Eff, temp_category=Moderate_Temp, moisture_category=Dry_Soil, ndvi_category=Medium_NDVI",yield_level=High_Yield,0.072,0.34,0.046,0.638888888888889,1.8790849673202614,1.0,0.02152,1.8276923076923077,0.5041229385307346,0.1256830601092896,0.45286195286195297,0.38709150326797387
"sowing_season=Spring, temp_category=Moderate_Temp, water_eff_category=Medium_Water_Eff","rainfall_category=Moderate_Rain, moisture_category=Dry_Soil, yield_level=High_Yield",0.072,0.222,0.03,0.4166666666666667,1.8768768768768769,1.0,0.014016,1.3337142857142859,0.503448275862069,0.11363636363636363,0.25021422450728364,0.2759009009009009
"ndvi_category=High_NDVI, temp_category=Moderate_Temp, water_eff_category=High_Water_Eff","moisture_category=Dry_Soil, yield_level=High_Yield",0.058,0.294,0.032,0.5517241379310345,1.8766127140511377,1.0,0.014948,1.5749230769230769,0.4958864118895966,0.10000000000000002,0.3650483540099639,0.33028383767300024
"water_eff_category=High_Water_Eff, temp_category=Moderate_Temp","moisture_category=Dry_Soil, yield_level=High_Yield",0.182,0.294,0.1,0.5494505494505495,1.8688794198998284,1.0,0.04649200000000001,1.5669756097560976,0.5683618581907092,0.26595744680851063,0.36182797372599085,0.4447933019361591
"water_eff_category=High_Water_Eff, irrigation_type=No Irrigation, temp_category=Moderate_Temp",yield_level=High_Yield,0.06,0.34,0.038,0.6333333333333333,1.8627450980392155,1.0,0.017599999999999998,1.7999999999999996,0.49272116461366183,0.10497237569060772,0.4444444444444444,0.37254901960784315
"ndvi_category=High_NDVI, rainfall_category=Moderate_Rain, water_eff_category=High_Water_Eff",yield_level=High_Yield,0.06,0.34,0.038,0.6333333333333333,1.8627450980392155,1.0,0.017599999999999998,1.7999999999999996,0.49272116461366183,0.10497237569060772,0.4444444444444444,0.37254901960784315
"ph_category=Neutral_Soil, temp_category=Moderate_Temp, water_eff_category=Medium_Water_Eff","rainfall_category=Moderate_Rain, moisture_category=Dry_Soil, yield_level=High_Yield",0.136,0.222,0.056,0.4117647058823529,1.8547959724430312,1.0,0.025807999999999998,1.3226,0.5333994708994708,0.18543046357615894,0.2439135037048238,0.3320084790673026
"region=South USA, water_eff_category=High_Water_Eff","ph_category=Neutral_Soil, yield_level=High_Yield",0.068,0.254,0.032,0.47058823529411764,1.8527095877721167,1.0,0.014727999999999998,1.409111111111111,0.49383047210300424,0.11034482758620688,0.2903327550859486,0.2982862436313108
"fertilizer_type=Organic, water_eff_category=High_Water_Eff, temp_category=Moderate_Temp",yield_level=High_Yield,0.054,0.34,0.034,0.6296296296296297,1.8518518518518519,1.0,0.01564,1.7819999999999998,0.4862579281183933,0.09444444444444446,0.43883277216610556,0.3648148148148148
"ph_category=Neutral_Soil, ndvi_category=High_NDVI, rainfall_category=Moderate_Rain, water_eff_category=High_Water_Eff",yield_level=High_Yield,0.054,0.34,0.034,0.6296296296296297,1.8518518518518519,1.0,0.01564,1.7819999999999998,0.4862579281183933,0.09444444444444446,0.43883277216610556,0.3648148148148148
"ndvi_category=High_NDVI, water_eff_category=High_Water_Eff","ph_category=Neutral_Soil, moisture_category=Dry_Soil, yield_level=High_Yield",0.108,0.22,0.044,0.4074074074074074,1.8518518518518516,1.0,0.020239999999999998,1.3162500000000001,0.5156950672645739,0.15492957746478872,0.24026590693257355,0.3037037037037037
"ph_category=Neutral_Soil, water_eff_category=High_Water_Eff, temp_category=Moderate_Temp, moisture_category=Dry_Soil",yield_level=High_Yield,0.14,0.34,0.088,0.6285714285714284,1.8487394957983188,1.0,0.040399999999999985,1.7769230769230762,0.5338266384778011,0.22448979591836732,0.4372294372294371,0.44369747899159656
"water_eff_category=High_Water_Eff, moisture_category=Dry_Soil, sowing_season=Winter, fertilizer_type=Inorganic",yield_level=High_Yield,0.07,0.34,0.044,0.6285714285714284,1.8487394957983188,1.0,0.020199999999999992,1.7769230769230762,0.49364613880742897,0.12021857923497266,0.4372294372294371,0.3789915966386554
"region=East Africa, water_eff_category=High_Water_Eff, moisture_category=Dry_Soil","ph_category=Neutral_Soil, yield_level=High_Yield",0.064,0.254,0.03,0.46875,1.845472440944882,1.0,0.013744,1.404235294117647,0.4894586894586895,0.10416666666666666,0.2878686327077748,0.2934301181102362
"water_eff_category=High_Water_Eff, sowing_season=Spring","ph_category=Neutral_Soil, yield_level=High_Yield",0.124,0.254,0.058,0.467741935483871,1.841503683007366,1.0,0.026504,1.4015757575757577,0.5216501338371909,0.18125,0.2865173397907118,0.3480441960883922
"rainfall_category=Low_Rain, water_eff_category=High_Water_Eff, temp_category=Moderate_Temp","ph_category=Neutral_Soil, moisture_category=Dry_Soil, yield_level=High_Yield",0.084,0.22,0.034,0.40476190476190477,1.8398268398268398,1.0,0.015520000000000003,1.3104,0.4983303365014128,0.1259259259259259,0.23687423687423687,0.27965367965367965
"ph_category=Neutral_Soil, temp_category=Moderate_Temp, moisture_category=Dry_Soil, water_eff_category=Medium_Water_Eff","rainfall_category=Moderate_Rain, yield_level=High_Yield",0.118,0.258,0.056,0.4745762711864407,1.8394429115753514,1.0,0.025556000000000002,1.4121935483870969,0.5174117265954001,0.175,0.291881767097629,0.3458152673761661
"ph_category=Neutral_Soil, ndvi_category=Medium_NDVI, moisture_category=Dry_Soil, water_eff_category=Medium_Water_Eff, temp_category=Moderate_Temp",yield_level=High_Yield,0.048,0.34,0.03,0.625,1.838235294117647,1.0,0.013679999999999998,1.7599999999999998,0.4789915966386554,0.08379888268156424,0.4318181818181818,0.35661764705882354
"region=East Africa, water_eff_category=Medium_Water_Eff","rainfall_category=Moderate_Rain, yield_level=High_Yield",0.072,0.258,0.034,0.47222222222222227,1.8303186907838072,1.0,0.015424000000000004,1.4058947368421055,0.488843813387424,0.11486486486486486,0.28870919436957176,0.3020025839793282
"water_eff_category=High_Water_Eff, irrigation_type=Sprinkler",yield_level=High_Yield,0.074,0.34,0.046,0.6216216216216216,1.8282988871224164,1.0,0.020839999999999997,1.744285714285714,0.4892478166964033,0.12499999999999999,0.4266994266994267,0.3784578696343402
"irrigation_type=Drip, sowing_season=Winter, temp_category=Moderate_Temp","rainfall_category=Moderate_Rain, moisture_category=Dry_Soil, yield_level=High_Yield",0.074,0.222,0.03,0.40540540540540543,1.8261504747991235,1.0,0.013572,1.3084545454545458,0.4885529157667387,0.11278195488721804,0.23573959563676788,0.2702702702702703
