farm_id,region,crop_type,soil_moisture_%,soil_pH,temperature_C,rainfall_mm,humidity_%,sunlight_hours,irrigation_type,fertilizer_type,pesticide_usage_ml,sowing_date,harvest_date,total_days,yield_kg_per_hectare,sensor_id,timestamp,latitude,longitude,NDVI_index,crop_disease_status,sowing_month,harvest_month,price_per_kg_EUR,revenue_per_hectare_EUR,yield_per_day,water_efficiency,pesticide_efficiency,heat_stress,drought_stress,growing_conditions_score,sowing_season,country
FARM0888,"Souss-Massa, Morocco",Tomatoes,11.69,7.14,19.33,188.52,81.32,7.53,Drip,Mixed,20.89,2024-04-26,2024-08-10,106,1808.3,SENS0888,2024-07-24,30.853605,-9.425177,0.78,No Disease,4,8,1.45,2622.035,17.05943396226415,9.541473195441114,82.60849703060758,0,1,51.15277777777778,Spring,Morocco
FARM0889,"Casablanca-Settat, Morocco",Citrus,24.49,7.42,28.33,379.57,67.06,7.63,No Irrigation,Organic,14.92,2024-04-27,2024-09-14,140,3779.09,SENS0889,2024-07-20,33.573712,-7.552812,0.68,No Disease,4,9,0.85,3212.2265,26.9935,9.930078566360985,237.38002512562815,0,0,56.94722222222222,Spring,Morocco
FARM0890,"Fès-Meknès, Morocco",Barley,28.32,5.95,25.9,529.11,73.33,4.48,No Irrigation,Inorganic,24.88,2024-02-09,2024-06-13,125,2025.45,SENS0890,2024-05-28,33.684838,-5.410619,0.4,No Disease,2,6,0.14,283.56300000000005,16.2036,3.8208107751221445,78.26313755795982,0,0,64.31666666666668,Winter,Morocco
FARM0891,"Nile Delta, Egypt",Barley,14.51,6.47,16.28,51.82,81.96,4.87,No Irrigation,Organic,27.76,2024-04-14,2024-09-21,160,1988.99,SENS0891,2024-07-02,30.303441,30.966768,0.34,No Disease,4,9,0.14,278.45860000000005,12.4311875,37.65600151457781,69.15820584144645,0,1,44.261111111111106,Spring,Egypt
FARM0892,"Marrakech-Safi, Morocco",Barley,43.59,5.6,35.56,261.57,44.9,4.26,Drip,Biofertilizer,13.34,2024-02-21,2024-07-29,159,2469.85,SENS0892,2024-05-06,31.860799,-8.367963,0.62,Moderate,2,7,0.14,345.779,15.533647798742138,9.40644399588681,172.2350069735007,1,0,48.316666666666656,Winter,Morocco
FARM0893,"California, USA",Cotton,12.7,5.84,31.05,377.97,46.35,4.74,Manual,Biofertilizer,28.34,2024-03-19,2024-08-20,154,1569.37,SENS0893,2024-04-21,34.205133,-118.243131,0.45,No Disease,3,8,1.6810423698639896,2638.1774639934492,10.190714285714286,4.1411457371295874,53.48909338786639,0,1,42.18055555555555,Spring,USA
FARM0894,"Andalusia, Spain",Barley,23.37,6.61,36.67,257.02,43.84,4.03,Drip,Biofertilizer,35.17,2024-01-26,2024-05-30,125,2384.45,SENS0894,2024-05-09,38.479011,-3.762743,0.69,Mild,1,5,0.14,333.823,19.075599999999998,9.241337880784435,65.92341719657173,1,0,49.22499999999999,Winter,Spain
FARM0895,East Africa,Maize,44.13,5.7,18.34,835.37,69.97,8.37,Sprinkler,Mixed,19.19,2024-01-08,2024-06-30,174,2280.39,SENS0895,2024-02-14,-0.103559,36.15443,0.54,Mild,1,6,0.22661864363728726,516.7788887640335,13.105689655172412,2.7265325155134685,112.94650817236254,0,0,58.03333333333334,Winter,Kenya
FARM0896,"Punjab, India",Barley,29.14,6.45,35.52,638.77,86.12,4.44,Sprinkler,Inorganic,17.63,2024-04-12,2024-08-02,112,3204.78,SENS0896,2024-06-26,29.742414,74.537095,0.51,Mild,4,8,0.14,448.66920000000005,28.614107142857144,5.009268956031074,172.02254428341388,1,0,51.80555555555556,Spring,India
FARM0897,"Queensland, Australia",Wheat,17.86,6.3,32.49,1064.5,60.48,9.87,Sprinkler,Inorganic,13.14,2024-03-19,2024-08-28,162,1500.0,SENS0897,2024-06-20,-20.052398,146.925364,0.78,Moderate,3,8,0.23162925759013286,347.4438863851993,9.25925925925926,1.4077897700610043,106.08203677510608,1,1,57.36388888888888,Spring,Australia
FARM0898,"Minas Gerais, Brazil",Maize,26.19,7.23,26.1,1666.09,74.6,4.84,Drip,Inorganic,23.71,2024-04-02,2024-07-12,101,2947.46,SENS0898,2024-05-03,-18.172824,-44.529961,0.63,Mild,4,7,0.22661864363728726,667.9493873751587,29.182772277227723,1.768026921162025,119.28207203561311,0,0,65.38333333333333,Spring,Brazil
FARM0899,"Midwest, USA",Wheat,23.86,5.77,0.0,937.73,47.94,9.7,Sprinkler,Mixed,44.58,2024-03-20,2024-07-13,115,2929.6,SENS0899,2024-05-30,41.078447,-87.02779,0.84,Moderate,3,7,0.23162925759013286,678.5810730360532,25.47478260869565,3.1208121611112887,64.27380430013164,0,0,9.588888888888881,Spring,USA
FARM0900,"Casablanca-Settat, Morocco",Barley,24.64,6.22,26.38,345.14,69.69,7.45,Flood,Mixed,12.27,2024-02-25,2024-06-08,104,1626.1,SENS0900,2024-05-12,32.77081,-7.966841,0.58,Severe,2,6,0.14,227.654,15.635576923076922,4.697810134627607,122.53956292388847,0,0,70.07222222222222,Winter,Morocco
FARM0901,South Africa Cape,Tomatoes,22.42,7.06,24.85,410.08,68.19,5.57,Manual,Mixed,36.27,2024-04-19,2024-07-30,102,3487.41,SENS0901,2024-07-20,-33.64457,18.420214,0.64,No Disease,4,7,1.45,5056.7445,34.190294117647056,8.483531186143816,93.57150523209015,0,0,68.74722222222223,Spring,South Africa
FARM0902,"Fès-Meknès, Morocco",Cotton,19.15,6.34,23.23,339.95,69.96,7.08,Sprinkler,Mixed,17.97,2024-04-21,2024-08-29,130,3205.1,SENS0902,2024-08-04,34.235025,-4.584838,0.3,No Disease,4,8,1.6810423698639896,5387.908899651073,24.654615384615383,9.400498606833846,168.9562467053242,0,1,61.04722222222222,Spring,Morocco
FARM0903,"Shandong, China",Barley,42.95,5.85,0.77,733.93,63.58,4.55,Manual,Inorganic,33.16,2024-03-24,2024-09-18,178,2286.56,SENS0903,2024-04-23,35.499691,120.142258,0.63,No Disease,3,9,0.14,320.1184,12.845842696629212,3.1112622970895187,66.93676814988291,0,0,18.20277777777777,Spring,China
FARM0904,"Murray-Darling, Australia",Citrus,40.16,6.65,13.89,206.77,84.53,7.58,Drip,Inorganic,41.46,2024-04-28,2024-10-07,162,3869.53,SENS0904,2024-08-14,-33.914492,147.172597,0.56,Mild,4,10,0.85,3289.1005,23.88598765432099,18.624103576069693,91.13353744700895,0,0,56.036111111111104,Spring,Australia
FARM0905,"Souss-Massa, Morocco",Citrus,16.95,5.99,18.62,153.76,55.32,7.33,Manual,Organic,31.46,2024-01-16,2024-05-03,108,2722.52,SENS0905,2024-03-26,30.869562,-9.141816,0.56,No Disease,1,5,0.85,2314.142,25.208518518518517,17.591884207805634,83.87307455329636,0,1,48.966666666666676,Winter,Morocco
FARM0906,"Fès-Meknès, Morocco",Wheat,17.49,6.07,15.95,455.42,60.02,8.87,Manual,Inorganic,5.62,2024-03-15,2024-06-14,91,2943.89,SENS0906,2024-04-18,33.581575,-5.368318,0.69,No Disease,3,6,0.23162925759013286,681.8910551270162,32.35043956043956,6.449958371675211,444.6963746223565,0,1,47.175000000000004,Spring,Morocco
FARM0907,"Provence, France",Wheat,41.02,6.42,8.48,461.51,68.23,7.98,No Irrigation,Biofertilizer,35.56,2024-01-02,2024-05-20,139,2100.64,SENS0907,2024-03-24,44.197984,6.831882,0.86,Severe,1,5,0.23162925759013286,486.5696836641367,15.11251798561151,4.541826122678429,57.45733041575492,0,0,51.655555555555566,Winter,France
FARM0908,"California, USA",Cotton,18.09,7.29,31.99,229.53,52.81,5.32,Drip,Biofertilizer,11.22,2024-03-18,2024-08-03,138,2228.82,SENS0908,2024-06-29,37.240709,-121.207505,0.82,Moderate,3,8,1.6810423698639896,3746.7408548002577,16.15086956521739,9.668242744978961,182.3911620294599,0,1,49.90833333333334,Spring,USA
FARM0909,Kenya Highlands,Maize,29.19,6.32,24.13,1332.0,88.83,7.87,Drip,Mixed,47.05,2024-02-15,2024-05-24,99,5488.03,SENS0909,2024-04-01,0.187233,36.478133,0.48,No Disease,2,5,0.22661864363728726,1243.6899148407415,55.43464646464646,4.117051762940735,114.21498439125911,0,0,73.04166666666667,Winter,Kenya
FARM0910,North India,Wheat,14.58,6.84,38.97,575.49,76.47,7.45,Sprinkler,Organic,14.31,2024-03-06,2024-07-22,138,1500.0,SENS0910,2024-04-16,30.595152,83.683179,0.6,Mild,3,7,0.23162925759013286,347.4438863851993,10.869565217391305,2.6019531995351177,97.97517962116264,1,1,32.50833333333334,Spring,India
FARM0911,"Andalusia, Spain",Citrus,24.19,6.04,31.38,292.89,49.93,8.7,No Irrigation,Inorganic,45.92,2024-04-23,2024-07-25,93,3046.87,SENS0911,2024-06-19,37.354933,-3.919126,0.52,Mild,4,7,0.85,2589.8395,32.762043010752684,10.36738235394195,64.93755328218244,0,0,52.82222222222223,Spring,Spain
FARM0912,"Fès-Meknès, Morocco",Wheat,23.18,6.18,16.2,586.89,43.12,6.92,No Irrigation,Mixed,9.91,2024-03-07,2024-06-29,114,2317.86,SENS0912,2024-05-14,34.396995,-4.230814,0.45,Mild,3,6,0.23162925759013286,536.8841909978654,20.332105263157896,3.942676351018048,212.45279560036664,0,0,46.79444444444444,Spring,Morocco
FARM0913,"Souss-Massa, Morocco",Wheat,40.0,7.03,21.05,271.74,47.33,8.14,No Irrigation,Inorganic,47.53,2024-04-19,2024-09-26,160,2993.82,SENS0913,2024-05-19,30.713239,-8.686767,0.71,No Disease,4,9,0.23162925759013286,693.4563039584916,18.711375,10.976827748038426,61.690088604986606,0,0,71.26388888888889,Spring,Morocco
FARM0914,"Bavaria, Germany",Soybean,20.92,7.1,15.27,671.97,83.07,4.82,Drip,Inorganic,47.86,2024-04-07,2024-07-18,102,3446.75,SENS0914,2024-05-25,48.501159,12.437175,0.5,No Disease,4,7,0.4987852229601519,1719.1879672379034,33.791666666666664,5.121699332808297,70.54338927548096,0,0,39.79722222222223,Spring,Germany
FARM0915,South India,Soybean,39.1,5.76,37.13,1038.09,77.1,8.07,No Irrigation,Biofertilizer,16.35,2024-01-10,2024-05-29,140,1500.0,SENS0915,2024-03-13,16.014601,80.49557,0.82,Severe,1,5,0.4987852229601519,748.1778344402278,10.714285714285714,1.4435708167723682,86.45533141210375,1,0,49.56388888888888,Winter,India
FARM0916,"Marrakech-Safi, Morocco",Citrus,23.42,5.84,27.51,319.82,81.82,7.29,No Irrigation,Mixed,13.51,2024-04-06,2024-08-21,137,3409.96,SENS0916,2024-05-11,31.080452,-8.06507,0.73,No Disease,4,8,0.85,2898.466,24.89021897810219,10.628888473287201,235.00758097863542,0,0,63.98611111111111,Spring,Morocco
FARM0917,"Rabat-Salé-Kénitra, Morocco",Cotton,34.83,5.71,27.26,565.91,81.94,8.03,Flood,Organic,36.37,2024-03-08,2024-07-10,124,5241.26,SENS0917,2024-04-19,34.104313,-6.539102,0.52,No Disease,3,7,1.6810423698639896,8810.780131473335,42.26822580645162,9.245312307068142,140.25314423334225,0,0,63.533333333333324,Spring,Morocco
FARM0918,"Marrakech-Safi, Morocco",Olives,11.65,7.42,26.16,327.28,73.96,7.79,Sprinkler,Organic,17.18,2024-04-25,2024-10-07,165,3292.8,SENS0918,2024-07-30,32.088057,-9.274819,0.45,Moderate,4,10,1.5,4939.200000000001,19.956363636363637,10.030461800901671,181.12211221122112,0,1,49.488888888888894,Spring,Morocco
FARM0919,"Tuscany, Italy",Citrus,10.38,6.59,16.22,655.7,88.79,6.21,No Irrigation,Mixed,21.07,2024-04-19,2024-08-17,120,1525.43,SENS0919,2024-05-23,42.947409,12.051011,0.51,No Disease,4,8,0.85,1296.6155,12.711916666666667,2.3228719354347493,69.11780697779791,0,1,45.06666666666666,Spring,Italy
FARM0920,"Midwest, USA",Potatoes,14.84,7.47,13.7,853.88,52.5,4.44,Sprinkler,Inorganic,34.84,2024-02-04,2024-06-30,147,1500.0,SENS0920,2024-03-29,40.76266,-87.960683,0.66,Severe,2,6,0.25,375.0,10.204081632653061,1.7546322290847838,41.85267857142857,0,1,30.32777777777778,Winter,USA
FARM0921,"Marrakech-Safi, Morocco",Cotton,32.71,6.34,21.91,314.05,62.9,5.54,Sprinkler,Inorganic,38.85,2024-01-22,2024-06-15,145,2095.24,SENS0921,2024-03-25,31.633288,-7.929872,0.61,Moderate,1,6,1.6810423698639896,3522.187215033825,14.449931034482757,6.6504999206475155,52.57816813048933,0,0,73.03055555555555,Winter,Morocco
FARM0922,"Andalusia, Spain",Tomatoes,22.08,5.61,23.32,568.28,50.21,6.51,Flood,Biofertilizer,14.88,2024-01-03,2024-05-21,139,3363.85,SENS0922,2024-03-08,37.6921,-2.517062,0.3,Mild,1,5,1.45,4877.5824999999995,24.200359712230217,5.908955171444632,211.8293450881612,0,0,50.733333333333334,Winter,Spain
FARM0923,"Midwest, USA",Wheat,12.37,6.95,1.21,660.18,86.44,6.58,Sprinkler,Inorganic,10.36,2024-04-04,2024-08-25,143,1500.0,SENS0923,2024-07-17,42.375518,-89.061662,0.61,Mild,4,8,0.23162925759013286,347.4438863851993,10.48951048951049,2.2686711636770625,132.04225352112678,0,1,5.147222222222219,Spring,USA
FARM0924,"Punjab, India",Wheat,11.25,7.49,33.0,355.3,51.64,4.32,Manual,Mixed,13.54,2024-01-19,2024-04-30,102,1500.0,SENS0924,2024-03-05,30.437062,75.863992,0.32,Moderate,1,4,0.23162925759013286,347.4438863851993,14.705882352941176,4.209935447656469,103.16368638239341,1,1,27.749999999999996,Winter,India
FARM0925,"Provence, France",Cotton,27.81,7.22,18.66,670.23,83.3,4.06,Manual,Biofertilizer,40.01,2024-04-02,2024-07-23,112,4305.01,SENS0925,2024-06-22,44.203603,5.353111,0.58,No Disease,4,7,1.6810423698639896,7236.904212688174,38.43758928571429,6.413613813446956,104.97464033162645,0,0,52.1,Spring,France
FARM0926,"Casablanca-Settat, Morocco",Olives,28.84,7.48,27.83,274.58,82.88,4.58,Manual,Mixed,36.79,2024-02-02,2024-07-01,150,1825.14,SENS0926,2024-04-10,33.128202,-7.019656,0.51,No Disease,2,7,1.5,2737.71,12.1676,6.622904419769215,48.29690394284203,0,0,55.36388888888889,Winter,Morocco
FARM0927,"Andalusia, Spain",Cotton,38.96,5.5,33.29,334.93,55.39,5.45,Sprinkler,Mixed,15.51,2024-01-28,2024-05-26,119,1500.0,SENS0927,2024-04-23,37.306962,-5.560982,0.34,Severe,1,5,1.6810423698639896,2521.5635547959846,12.605042016806722,4.4652159676123,90.85402786190188,1,0,42.75277777777778,Winter,Spain
FARM0928,"Punjab, India",Olives,40.66,7.31,23.36,488.43,64.65,5.98,Flood,Organic,9.81,2024-03-24,2024-08-14,143,2128.86,SENS0928,2024-05-20,30.888874,74.874083,0.87,No Disease,3,8,1.5,3193.29,14.887132867132868,4.3496720675071,196.93432007400554,0,0,76.73888888888888,Spring,India
FARM0929,"Queensland, Australia",Olives,37.41,5.74,21.41,531.43,71.75,4.74,Manual,Organic,8.17,2024-04-25,2024-09-28,156,2111.79,SENS0929,2024-06-14,-24.916448,147.38453,0.85,Mild,4,9,1.5,3167.685,13.537115384615385,3.9663242116334545,230.29334787350055,0,0,70.39166666666667,Spring,Australia
FARM0930,"Casablanca-Settat, Morocco",Tomatoes,18.64,7.22,16.32,486.63,48.44,9.12,Flood,Organic,5.6,2024-04-05,2024-09-09,157,2626.78,SENS0930,2024-05-30,33.567625,-7.683054,0.61,No Disease,4,9,1.45,3808.831,16.73108280254777,5.386830178619036,397.99696969696976,0,1,41.905555555555566,Spring,Morocco
FARM0931,Central Thailand,Maize,30.78,6.07,33.84,1532.91,58.85,6.36,Manual,Inorganic,29.5,2024-01-15,2024-04-20,96,3530.28,SENS0931,2024-04-06,15.836989,101.318404,0.4,No Disease,1,4,0.22661864363728726,800.0272652598425,36.77375,2.3014909610081427,115.74688524590165,1,0,47.83333333333333,Winter,Thailand
FARM0932,"California, USA",Cotton,35.88,6.79,22.58,677.86,47.79,7.28,Sprinkler,Mixed,8.94,2024-01-22,2024-04-24,93,3261.25,SENS0932,2024-03-20,34.754049,-121.103612,0.53,Mild,1,4,1.6810423698639896,5482.299428718936,35.06720430107527,4.804009663258993,328.0935613682093,0,0,72.29999999999998,Winter,USA
FARM0933,"Fès-Meknès, Morocco",Cotton,22.33,5.59,33.98,586.09,48.95,6.35,Manual,Organic,47.65,2024-03-12,2024-06-30,110,4062.86,SENS0933,2024-05-30,33.539811,-5.089018,0.38,No Disease,3,6,1.6810423698639896,6829.839802825609,36.93509090909091,6.92033589398559,83.5120246659815,1,0,34.28888888888889,Spring,Morocco
FARM0934,"Casablanca-Settat, Morocco",Citrus,21.99,6.76,21.49,432.57,49.6,4.88,Center Pivot,Inorganic,47.21,2024-02-28,2024-06-25,118,4564.36,SENS0934,2024-05-02,32.641287,-7.028114,0.85,Mild,2,6,0.85,3879.7059999999997,38.68101694915254,10.527388887607536,94.67662310723915,0,0,70.35833333333332,Winter,Morocco
FARM0935,Kenya Highlands,Tomatoes,32.12,6.77,13.1,1034.35,47.43,7.58,Drip,Biofertilizer,41.65,2024-01-28,2024-07-23,177,1500.0,SENS0935,2024-05-19,0.063584,37.616536,0.53,Severe,1,7,1.45,2175.0,8.474576271186441,1.4487854348770948,35.16998827667057,0,0,46.84444444444445,Winter,Kenya
FARM0936,"Fès-Meknès, Morocco",Wheat,31.03,6.89,18.9,492.84,58.13,8.94,Manual,Mixed,14.18,2024-02-09,2024-07-25,167,4683.38,SENS0936,2024-04-27,33.696688,-5.143775,0.58,No Disease,2,7,0.23162925759013286,1084.8078324124765,28.04419161676647,9.483597926453912,308.52305665349144,0,0,59.988888888888894,Winter,Morocco
FARM0937,Central Thailand,Soybean,38.8,5.55,34.6,1205.76,55.81,4.33,Manual,Biofertilizer,32.44,2024-03-07,2024-08-03,149,2192.61,SENS0937,2024-04-06,13.950397,99.719726,0.44,Mild,3,8,0.4987852229601519,1093.6414677146586,14.7155033557047,1.8169395737346283,65.56848086124403,1,0,42.722222222222214,Spring,Thailand
FARM0938,"Midwest, USA",Soybean,41.88,5.51,6.03,644.88,64.19,4.74,Drip,Biofertilizer,18.85,2024-03-10,2024-09-03,177,2038.02,SENS0938,2024-05-14,39.322323,-93.822694,0.86,No Disease,3,9,0.4987852229601519,1016.5342600972488,11.514237288135593,3.1554158667244687,102.67103274559193,0,0,30.841666666666672,Spring,USA
FARM0939,Kenya Highlands,Cotton,35.69,6.61,23.87,1182.67,49.77,5.0,Manual,Inorganic,46.24,2024-03-21,2024-09-10,173,3139.5,SENS0939,2024-05-20,0.914581,36.411589,0.5,No Disease,3,9,1.6810423698639896,5277.632520187995,18.147398843930635,2.65234398100822,66.45850973751058,0,0,77.66944444444445,Spring,Kenya
FARM0940,"Java, Indonesia",Tomatoes,25.99,7.26,33.52,2606.89,52.85,6.79,Center Pivot,Inorganic,15.21,2024-04-22,2024-08-30,130,2952.25,SENS0940,2024-08-13,-6.480353,108.710588,0.75,Moderate,4,8,1.45,4280.7625,22.709615384615386,1.1320454467021233,182.1252313386798,1,0,49.222222222222214,Spring,Indonesia
FARM0941,"California, USA",Olives,27.12,6.2,34.04,466.91,85.48,7.41,No Irrigation,Organic,39.3,2024-03-14,2024-08-02,141,1981.5,SENS0941,2024-06-25,35.906966,-120.960403,0.79,Mild,3,8,1.5,2972.25,14.053191489361701,4.234788741424633,49.16873449131514,1,0,57.21666666666667,Spring,USA
FARM0942,"Shandong, China",Soybean,42.93,6.75,11.62,817.57,77.08,8.83,Center Pivot,Biofertilizer,43.03,2024-02-22,2024-07-29,158,1500.0,SENS0942,2024-06-16,36.01793,120.939302,0.54,Severe,2,7,0.4987852229601519,748.1778344402278,9.49367088607595,1.8324639310016246,34.06768112650465,0,0,49.733333333333334,Winter,China
FARM0943,"Provence, France",Olives,22.49,6.77,18.81,699.59,49.32,8.5,Flood,Inorganic,29.56,2024-02-27,2024-08-19,174,3009.26,SENS0943,2024-05-27,43.602814,6.184391,0.42,No Disease,2,8,1.5,4513.89,17.294597701149428,4.295322513881158,98.4705497382199,0,0,53.01944444444445,Winter,France
FARM0944,"Marrakech-Safi, Morocco",Olives,35.03,7.41,22.32,343.45,61.36,6.85,Center Pivot,Organic,45.41,2024-02-22,2024-07-03,132,5312.03,SENS0944,2024-04-20,32.122913,-8.534798,0.62,No Disease,2,7,1.5,7968.045,40.242651515151515,15.42177384235738,114.45873734109028,0,0,63.09444444444445,Winter,Morocco
FARM0945,Nigeria North,Soybean,10.03,5.58,24.22,602.99,88.86,5.45,Manual,Mixed,34.85,2024-04-26,2024-09-05,132,1500.0,SENS0945,2024-07-24,10.756519,9.233632,0.8,Mild,4,9,0.4987852229601519,748.1778344402278,11.363636363636363,2.4834848259077136,41.84100418410042,0,1,58.28888888888889,Spring,Nigeria
FARM0946,Central Thailand,Soybean,36.47,7.45,31.2,1438.75,57.08,7.89,Flood,Organic,8.08,2024-01-28,2024-07-17,171,1752.53,SENS0946,2024-03-22,13.882861,100.956233,0.84,Mild,1,7,0.4987852229601519,874.136066794355,10.248713450292398,1.2172460496613995,193.00991189427313,0,0,59.92777777777778,Winter,Thailand
FARM0947,"Midwest, USA",Barley,26.57,7.21,17.1,796.82,57.0,9.22,Sprinkler,Inorganic,8.97,2024-03-14,2024-06-18,96,2829.85,SENS0947,2024-05-04,40.311371,-88.474037,0.77,Severe,3,6,0.14,396.17900000000003,29.477604166666666,3.5469780150911228,283.83650952858574,0,0,52.427777777777784,Spring,USA
FARM0948,"Tuscany, Italy",Citrus,28.74,6.77,10.3,882.64,49.82,5.27,Center Pivot,Inorganic,6.87,2024-04-05,2024-08-13,130,2467.59,SENS0948,2024-07-06,42.772726,11.360693,0.49,Moderate,4,8,0.85,2097.4515,18.981461538461538,2.7925286315694176,313.5438373570521,0,0,36.96666666666667,Spring,Italy
FARM0949,"Andalusia, Spain",Barley,35.17,7.36,23.32,581.25,66.38,5.55,Drip,Biofertilizer,7.38,2024-03-21,2024-06-26,97,2388.19,SENS0949,2024-06-07,38.21587,-3.83229,0.74,No Disease,3,6,0.14,334.3466,24.620515463917528,4.101657363675398,284.98687350835326,0,0,69.50555555555555,Spring,Spain
FARM0950,"Punjab, India",Citrus,15.82,6.26,28.06,600.29,70.86,9.82,Sprinkler,Biofertilizer,37.74,2024-02-16,2024-05-27,101,2851.46,SENS0950,2024-04-11,30.256938,75.597413,0.85,Mild,2,5,0.85,2423.741,28.232277227722772,4.742237522659615,73.60505937016003,0,1,68.38888888888889,Winter,India
FARM0951,"Bavaria, Germany",Barley,31.09,6.48,19.33,974.03,66.43,6.01,Flood,Inorganic,28.37,2024-04-01,2024-07-04,94,3471.76,SENS0951,2024-05-01,48.683434,11.07607,0.42,Moderate,4,7,0.14,486.04640000000006,36.933617021276596,3.5606699281047764,118.20769492679605,0,0,63.26388888888889,Spring,Germany
FARM0952,"Java, Indonesia",Tomatoes,36.16,6.05,28.36,2487.46,57.35,9.6,Drip,Inorganic,46.52,2024-02-01,2024-07-26,176,3215.77,SENS0952,2024-04-15,-7.628446,106.67973,0.6,No Disease,2,7,1.45,4662.8665,18.271420454545453,1.2922731327809167,67.6719276094276,0,0,69.1888888888889,Winter,Indonesia
FARM0953,"Andalusia, Spain",Wheat,42.22,5.52,24.34,334.53,67.64,8.44,Manual,Inorganic,26.83,2024-04-17,2024-09-29,165,4787.74,SENS0953,2024-05-22,37.974265,-6.353148,0.35,No Disease,4,9,0.23162925759013286,1108.9806617345828,29.01660606060606,14.2691860638393,172.03521379805966,0,0,64.22222222222221,Spring,Spain
FARM0954,"Tanger-Tétouan, Morocco",Olives,25.02,5.65,15.79,693.4,45.31,9.02,Flood,Mixed,15.79,2024-04-24,2024-09-27,156,3818.66,SENS0954,2024-08-19,35.51801,-5.385814,0.42,No Disease,4,9,1.5,5727.99,24.478589743589744,5.499222350230415,227.43656938653962,0,0,37.208333333333336,Spring,Morocco
FARM0955,East Africa,Cotton,41.68,5.61,26.08,619.21,45.9,4.27,Sprinkler,Biofertilizer,24.71,2024-04-12,2024-08-04,114,3202.12,SENS0955,2024-06-09,2.687471,32.619465,0.81,No Disease,4,8,1.6810423698639896,5382.899393388878,28.08877192982456,5.162960932587349,124.54764683002722,0,0,75.87222222222223,Spring,Kenya
FARM0956,Nigeria North,Cotton,29.98,6.16,30.08,788.81,55.78,4.64,Flood,Inorganic,21.51,2024-02-24,2024-05-26,92,4813.06,SENS0956,2024-05-09,11.265138,7.199613,0.36,No Disease,2,5,1.6810423698639896,8090.957788697574,52.3158695652174,6.093946645395729,213.81874722345626,0,0,57.2888888888889,Winter,Nigeria
FARM0957,Kenya Highlands,Rice,37.62,6.07,25.84,1220.55,62.78,6.89,Flood,Organic,39.1,2024-04-21,2024-08-21,122,2642.27,SENS0957,2024-05-27,0.915686,37.940149,0.47,Mild,4,8,0.45,1189.0215,21.65795081967213,2.163046948548975,65.89201995012469,0,0,73.38333333333334,Spring,Kenya
FARM0958,Kenya Highlands,Rice,29.99,6.59,19.77,1438.96,57.16,9.11,No Irrigation,Biofertilizer,30.16,2024-01-23,2024-05-06,104,1582.08,SENS0958,2024-03-25,0.811604,36.112449,0.61,No Disease,1,5,0.45,711.936,15.212307692307691,1.0986971860329453,50.77278562259306,0,0,67.33611111111111,Winter,Kenya
